,Dataset,Model,Accuracy,Average Confidence,Standard Deviation Confidence,Average Entropy,Average mean,Average variance,Average skewness,Average kurtosis,Average top5 Entropy,Average top5 mean,Average top5 variance,Average top5 skewness,Average top5 kurtosis,top2_grad_confidence
96,zoom-blur,mobilenet,0.43945999999999996,0.22515763980528342,0.10578216474964011,-1.3370878306138234,2.27479992308266e-12,0.00015085904139413615,8.231816809425354,318.1910804022217,-0.4222769075761166,0.0486736471556314,0.0279614864858901,0.27498012333590083,0.3204896473479271,0.2053830296115544
97,zoom-blur5,resnet50,0.5246599999999999,0.21239644586097448,0.023137638333432298,-0.9546059549148387,3.0198998683672595e-12,0.00013026080051883903,7.614584963717462,317.729047353096,-0.595329691379387,0.0350727732187137,0.025945343578808303,0.3234552498484664,0.3975155949568748,0.2170687561239577
98,zoom-blur5,resnet18,0.5157,0.40755131343761464,0.03912310861897489,-2.289681066035983,1.4719789991936294e-10,0.0004438265405908,7.393345483045579,309.702361629982,-0.6206230811743573,0.06983564980521789,0.0877195880188581,0.3148067220618218,0.3789135718560219,0.4083198831232975
99,impulse-noise,resnet18,0.52668,0.41644831432070584,0.04582212775475569,-2.342811661827485,1.471093999654699e-10,0.00045252446951879997,7.5760184799003625,317.5265462686158,-0.6337352830937039,0.0713417730612121,0.0894111656970848,0.3249942734718678,0.39271261947155,0.4169091519346539
100,impulse-noise,resnet34,0.46296000000000004,0.3457806628178805,-0.015903709072596084,-1.7534402427628404,1.6756359993118364e-10,0.0003968071742616,5.82862295158386,252.93069158729554,-0.5757436069698892,0.04995591210007669,0.0815435537970873,0.28991432440427456,0.3596000927257538,0.3695676743303554
101,impulse-noise,resnet101,0.42538,0.31290763216288764,-0.06384772422491197,-1.521613576487388,1.760152999914777e-10,0.0003728269875215,4.991504295835494,220.47462741119386,-0.5535570322323216,0.04027038869630542,0.07854248184095701,0.2689361217504582,0.3440604436588288,0.3499454270860042
102,gaussian-noise,resnext,0.24928000000000006,0.13516315654040323,-0.025396733916213415,-0.5585645176854372,3.7249999092214825e-13,8.660578111929998e-05,4.577437896051407,194.34992588035584,-0.4246031635677729,0.01929758063938461,0.0179404333516305,0.21010753697549123,0.2661126949477196,0.14639358421846038
103,impulse-noise,vgg16,0.5835,0.5052281777873822,0.0778285743345245,-2.931048747204313,1.0892289999640814e-10,0.0005354320108645,9.749689193363192,400.42773435943593,-0.7541283366214784,0.0912151912546903,0.10463119410017699,0.3883615222612816,0.46167692380428327,0.4955125021250828
104,impulse-noise,vgg19,0.57588,0.4851611615882255,0.0607948250098958,-2.7347843067486046,1.0909979994075392e-10,0.0005224997812818999,9.15768381052494,380.0002279148483,-0.7437938788325474,0.0838492065455578,0.1032455662965205,0.3799093954769246,0.45845807585954673,0.4837862951573084
105,impulse-noise,alexnet,0.5236599999999999,0.3628991102392414,0.1287876648677978,-2.2472360135099025,1.0442450007995541e-10,0.0003652909232764,7.447645173134799,300.5365606000138,-0.5046459313931606,0.07273765308210631,0.0687430565133897,0.2631089467342721,0.3085254342865944,0.3374357218950035
106,impulse-noise5,vgg16,0.7084,0.6043106094471551,0.1618861898589321,-3.8561471952419946,1.1130240002224512e-10,0.0006086150897013719,12.572168249073034,500.66495031528467,-0.8511605971116254,0.1218859853089788,0.11554789231575699,0.43152258022151124,0.5043580796027185,0.5661356907910515
107,frost,resnet50,0.38515999999999995,0.1703410789309256,0.002183503588644914,-0.754317248979957,1.476200021596763e-12,0.00010560576047974885,6.06416545546055,254.93577070713036,-0.4927191351434773,0.0269012081337254,0.0212859682499923,0.2688781473490405,0.3330446522378921,0.1775466320169847
108,frost,resnet18,0.47544,0.39023087019093333,0.028947942272566196,-2.166210143640782,1.4404769998338507e-10,0.00042571273310229997,7.158897369923594,300.45861275989535,-0.604738434726744,0.0651495582833793,0.0847393068876017,0.3183455655468992,0.3849507639718056,0.3953927838179735
109,frost,resnet34,0.45522,0.3607887905094773,-0.020011788456801016,-1.9366251635638472,1.7046929991736126e-10,0.000409509302837,6.129983502213957,262.6388037447167,-0.5844186567128188,0.05537155184548348,0.0832486363672707,0.2949961112434364,0.3626407960510254,0.37854608382469573
110,frost,resnet101,0.4374,0.3742199787904323,-0.07236778794855497,-2.034005287150067,1.8267190017573487e-10,0.0004317537168582,6.167526416463851,264.4099251055336,-0.6178828324515556,0.05635264614944341,0.08853171442781871,0.2959272203120258,0.3754770689368248,0.3987877027293771
111,frost,resnet152,0.42802,0.35131291725113994,-0.0805497428572432,-1.8459083563369085,1.8598279990719724e-10,0.0004112607498894,5.657814154744148,245.77128465848932,-0.5953878539890263,0.04990978998607959,0.0852821641351783,0.28809987482542,0.3640057416033745,0.38250320644086955
112,frost,vgg16,0.52224,0.4213797606472857,0.0295633456630163,-2.338521766739484,1.0433839989915095e-10,0.0004620166345908,7.661403347864152,321.96296991798397,-0.6580000616346975,0.0701075732117333,0.09211846019302569,0.3360252045422698,0.40591556661605843,0.42775049455180214
113,frost,vgg19,0.5226999999999999,0.4243932154666167,0.02113428526325678,-2.3773960602500654,1.0513230000105955e-10,0.0004659487593872,7.67809358192444,322.19308310636524,-0.6633235815894584,0.0707606922514737,0.092990069029671,0.33600403613915586,0.40851144536018374,0.4310663604629518
114,frost,alexnet,0.45853999999999995,0.32731901732133706,0.1078119824945788,-1.9349412522141627,1.0151420004080036e-10,0.000337022192247,6.522190427227013,265.86340566253665,-0.46640254308218565,0.06265836166249591,0.0643220486418907,0.2475790521132214,0.29192729287147523,0.3110946963045892
115,frost,resnext,0.31016,0.1555179073686525,-0.01488828888146071,-0.7268775470444622,1.527400168149784e-12,0.00010267665038669999,4.6422942602586765,200.11908062820442,-0.4478851999895573,0.02374961419839411,0.0208959110179284,0.22839191839889472,0.2931880026340485,0.1658519266769604
116,frost,wide_resnet,0.33061999999999997,0.21577137518772854,-0.068250004598574,-1.0770355424986664,-4.3310017031061854e-13,0.00021907916637569995,3.628275464015001,163.36955527996065,-0.4433653933986785,0.028497641556281594,0.046054499536471394,0.21274307913668844,0.2826585392618178,0.24434852833089443
117,gaussian-noise,wide_resnet,0.21721999999999997,0.15938867593668393,-0.07009209822998153,-0.7214414389971804,-3.0548001194591334e-12,0.00016025370057459997,2.8669164799785634,129.1410008130265,-0.35110313437454826,0.019157816289626012,0.034279113955489396,0.168702615812224,0.2248401593089103,0.18545355928330326
118,impulse-noise,resnext,0.27346000000000004,0.14761190722795203,-0.02275261946137752,-0.618576170621032,1.611200105625099e-12,9.472891494139999e-05,4.987236841230388,211.3852388102341,-0.4550150391316187,0.0214756277978327,0.019536871517999203,0.2279242469659133,0.2901977608847618,0.15912433914875357
119,impulse-noise,wide_resnet,0.23656,0.17596409838667137,-0.07239672717291523,-0.8113613970081621,-1.0942999978391654e-12,0.00017667430902709995,3.159034115800857,141.66141677135477,-0.3810480559351827,0.021831284588165606,0.037589649269146194,0.18350066758158112,0.2424982145690917,0.20249102870745544
120,impulse-noise,densenet121,0.4272,0.3422017622046732,-0.02349483571653732,-1.73801045753196,1.6836450007599868e-10,0.00038922441537589993,5.932798274183273,255.55058156288146,-0.5680863722779006,0.049914534113332576,0.0799418575725411,0.28788061037116786,0.3551526195311547,0.36479200142696677
121,impulse-noise,googlenet,0.46337999999999996,0.3844226231375896,0.07138004915791421,-2.3218733485469745,9.147900102354778e-12,0.00038370470598409997,7.873385683631895,322.2242214170074,-0.565094055652767,0.07249394569708029,0.0740600112983968,0.3187081920138737,0.3754731928730012,0.370807438562254
122,impulse-noise,mobilenet,0.52842,0.25858311571437864,0.13342305973547458,-1.5193276917171197,2.7380998943865587e-12,0.00016558710679071725,11.074974729261399,414.44555015111916,-0.5029589313331282,0.0571162453827914,0.030527317353915402,0.34231608299063676,0.38685774985075,0.23253944832424578
123,frost,densenet121,0.42108,0.3399668245254271,-0.03045862565017393,-1.8066792416100568,1.7041579996115996e-10,0.00038545555456559997,5.848246036667824,250.02765798467635,-0.5534947422482701,0.05177409370512698,0.0785488992137723,0.2765478966704321,0.3418365490484238,0.35812786569653204
124,impulse-noise5,resnet50,0.7270399999999999,0.31834590163459997,0.0812824225558536,-1.6409864491678778,3.5717000104046326e-12,0.00017636374983652424,14.47882750993252,550.9342278840255,-0.8112150670678727,0.0645897687580902,0.0335709656131825,0.45260943582704605,0.5382218517827988,0.2998670534919769
125,speckle-noise,resnext,0.23778,0.13062742555534473,-0.022705428616585505,-0.558284083705062,-2.491000027776691e-13,8.50457173672e-05,4.2759842413854585,182.40856512599953,-0.4014872970791494,0.018796658837143307,0.0175654445235046,0.2027253339181756,0.25854674990654,0.14160764808883858
126,speckle-noise,wide_resnet,0.21350000000000002,0.15829481237128373,-0.06816209401560541,-0.7336696971435543,-1.6531001827829739e-12,0.00016040846487099994,2.8078677810478183,126.25152524871828,-0.34418011970270385,0.019350054613072404,0.0342219436228028,0.16570560603980988,0.22035960307121272,0.18331235606189272
127,frost,googlenet,0.42523999999999995,0.3567304934259318,0.051028907359365605,-2.200398967771502,9.450600024774047e-12,0.0003593843619141,7.065263218989372,290.0637389588165,-0.5207682164235559,0.06745213224848728,0.0693715020003172,0.2894507052373779,0.34263179594516757,0.3444679864669874
128,frost,mobilenet,0.48219999999999996,0.2310548667552229,0.1113165632539474,-1.34695713268456,2.919700071990494e-12,0.00015348394566297075,8.84694751707077,341.8654531668472,-0.4459341834146564,0.0493093561270274,0.0285385378366163,0.30459663416048766,0.3513782664895057,0.2117885419606796
129,snow,resnet50,0.35995999999999995,0.16249378369154407,0.002729593472732106,-0.7233537157727783,2.0699000239515764e-12,0.00010223794038916005,5.500918687510492,233.4019637517929,-0.46764675078111695,0.025448102121110996,0.0206318960603032,0.24944268421778792,0.3131055647087097,0.17013499046290861
131,snow,resnet18,0.43354,0.3313088818094134,0.008744054542017377,-1.8237067511868288,1.4165649989822393e-10,0.0003718111716317,5.627968396825796,239.98402406330115,-0.5193079293875499,0.053524305755104806,0.07455435131134239,0.25697396519273785,0.31352990938663483,0.34029455879205067
144,imagenetv2-matched-frequency-format-val,resnet50,0.10985999999999996,0.04453508826356378,-0.003130893500480708,-0.18823051859665796,-1.630011230158157e-14,3.118921091520001e-05,1.3454580200290707,59.6538651564025,-0.13642750851918817,0.0056380359956249015,0.0065566404522856,0.07276651021463865,0.0963822058939933,0.0505741768898445
145,imagenetv2-matched-frequency-format-val,resnet18,0.12468000000000001,0.08090497128922491,-0.016452838055783237,-0.3573098734171023,2.3287699893459468e-11,9.630803847569998e-05,1.3346659893989532,59.90293207817081,-0.148657412181051,0.009150489379577298,0.020690664191201802,0.08324262001269411,0.1031058883357048,0.09399053828814463
146,imagenetv2-matched-frequency-format-val,resnet34,0.12304000000000004,0.07758380147539079,-0.02595149544560299,-0.33358193881123877,3.0118999959014015e-11,9.428846670609997e-05,1.2632929961395263,56.99028942489633,-0.14821061505295696,0.008032831973358995,0.020530928281600705,0.0800859595389678,0.09908561961174009,0.0921572992515266
147,imagenetv2-matched-frequency-format-val,resnet101,0.11834,0.06398952251875778,-0.029883471906872905,-0.26686252088097406,1.7946500188714687e-11,8.163441879350001e-05,0.9510172467517854,43.64967903362276,-0.13065803141032872,0.0056819981269165265,0.01818198796290492,0.05929525415195247,0.07841151842594149,0.07981772389127617
148,imagenetv2-matched-frequency-format-val,resnet152,0.11332000000000009,0.06743446131268516,-0.03440813390794972,-0.27465297367161445,2.3201599929495442e-11,8.532215837830004e-05,1.025829504818919,47.49999067428598,-0.13673377534211567,0.005747750238813493,0.019070907355313,0.06893028764119014,0.09185146240472791,0.08541141479290792
149,imagenetv2-matched-frequency-format-val,vgg16,0.12782000000000004,0.08450288344275203,-0.0215417215655474,-0.37049278049672296,5.7765999015441105e-12,0.00010123198473420002,1.395443216996192,62.40456994731903,-0.1572529546240169,0.009462480967417392,0.0218093897635582,0.08122252120979057,0.10332243299722679,0.09816508099055044
150,imagenetv2-matched-frequency-format-val,vgg19,0.12675999999999998,0.08281624823832878,-0.022189128613036513,-0.3661796861469522,9.187500153023942e-12,0.00010019630468799997,1.3180897382640815,59.13102490131382,-0.15579762670661568,0.009225111129880004,0.021600040915775,0.07341753709918009,0.0960880435347557,0.09606048608513484
151,imagenetv2-matched-frequency-format-val,alexnet,0.13011999999999996,0.08087834505671643,0.00406604124653509,-0.39016648246532526,1.659149987537356e-11,8.853922838430002e-05,1.5474870122957185,65.81943484142312,-0.13308115186474845,0.011939651435352916,0.01810716427328471,0.06841089047334736,0.0812010937952996,0.08536909192864711
152,imagenetv2-matched-frequency-format-val,resnext,0.10289999999999999,0.04491585284926003,-0.00458285222289842,-0.1960438026742608,-1.1384998846453165e-12,3.3719216335399986e-05,1.1073907287788387,50.39754778091435,-0.1369914617771824,0.005373468734584705,0.0071713486105138,0.06954313758519715,0.0909183111453057,0.0527155949832237
153,imagenetv2-matched-frequency-format-val,wide_resnet,0.11334,0.05436634643480176,-0.02859173476806781,-0.25251924070924536,1.629800027574957e-12,5.889731969889998e-05,0.8498670491409293,39.45493109878544,-0.12249053031570428,0.0057273713312298025,0.01282741941698079,0.05801370728006083,0.079588083231449,0.06636239040963898
154,imagenetv2-matched-frequency-format-val,densenet121,0.12424000000000002,0.0754103065983951,-0.02460315114718281,-0.32720356904102876,2.7234200138115394e-11,9.214327836019995e-05,1.1806628346157098,53.49498845073697,-0.1419899070113304,0.007997450965773284,0.020002157160147305,0.06999428753131753,0.09303102172613151,0.09000191148432768
155,imagenetv2-matched-frequency-format-val,googlenet,0.11927999999999994,0.08481054677944633,-0.010680310235245516,-0.45475459185843103,1.2479000038173593e-12,9.288454899639999e-05,1.533640154170989,65.95240750904077,-0.14224415260011758,0.012599327178243497,0.019009230658581802,0.07653578378241033,0.0880724887299538,0.0896061574464751
156,imagenetv2-matched-frequency-format-val,mobilenet,0.12456,0.06671534004224461,0.017243989960888606,-0.37548711499196497,-1.1758001256662043e-12,5.0548550734399984e-05,1.994611858973503,82.36564578517914,-0.12930025567723802,0.01235596161725,0.009754855932902099,0.09194933794823523,0.10763943446159357,0.06562293636686109
157,imagenetv2-threshold0.7-format-val,resnet50,0.03145999999999993,0.02046933634050191,0.0013510621028056946,-0.10010296357706228,-1.1338000850680263e-12,1.578457110920002e-05,0.5073515358543403,23.316806160201963,-0.05451294465479439,0.0027287568761222014,0.003271229324922298,0.034907672751871344,0.04752695906400681,0.023594359887139316
158,imagenetv2-threshold0.7-format-val,resnet18,0.032379999999999964,0.024756829765774313,-0.002881938529422645,-0.10601231729369487,6.512300030833695e-12,3.164933422899997e-05,0.3460435072422037,16.05486240081791,-0.04942600023355537,0.0022592148170992032,0.007021667800214598,0.024095562492774114,0.02931232810497278,0.030643972719582635
159,imagenetv2-threshold0.7-format-val,resnet34,0.032240000000000046,0.0254424252959341,-0.007503804960952987,-0.10391120941892285,9.280599943053969e-12,3.2069490461199995e-05,0.3894658056926765,18.168595157623372,-0.05101979013359714,0.0021363498547672943,0.007188819172831609,0.030505560608562465,0.04029609200477599,0.03309557670408447
160,imagenetv2-threshold0.7-format-val,resnet101,0.032340000000000035,0.019986616641078148,-0.006982257294204902,-0.0836382049322606,3.778800189424558e-12,2.7508852553200002e-05,0.24949742262840147,11.58051551128392,-0.043971769549852824,0.0014916135988757018,0.00626078594333912,0.014925885527812488,0.020448655254840895,0.026303080296381065
161,imagenetv2-threshold0.7-format-val,resnet152,0.03212000000000004,0.022423149369228623,-0.01047785611929311,-0.08663443154484274,6.6822998957133395e-12,2.9301838603099963e-05,0.3182384713602069,15.250023567276003,-0.04723689221715299,0.0015070500738173787,0.006705466771090601,0.0236944257632421,0.0336116592693329,0.03059443427318309
162,imagenetv2-threshold0.7-format-val,vgg16,0.034619999999999984,0.03217372480712832,-0.007228791344193519,-0.1375687032588252,-1.91850008102179e-12,4.0401099988499924e-05,0.48842867775440624,22.059885308341904,-0.06408724385846865,0.003135212229862905,0.008913955918194494,0.03144090755747775,0.037990452566146915,0.039364728788677916
163,imagenetv2-threshold0.7-format-val,vgg19,0.03695999999999999,0.030640156852323575,-0.007633497693047997,-0.13200804030798863,2.1559999879156022e-12,3.899629855119995e-05,0.44465129684448,20.19177917644504,-0.06356725859655254,0.0028528534460812993,0.008639285751415204,0.0247095318430528,0.030749631607532496,0.036624489355300494
164,imagenetv2-threshold0.7-format-val,alexnet,0.053219999999999934,0.034281546948570774,0.003139892952388701,-0.15678901643998766,4.519199901450999e-12,3.952577712010004e-05,0.6286642996835674,26.861872946052586,-0.06083240155134828,0.004479998223781617,0.008333582674546702,0.02491321625970766,0.03136431962490088,0.03789554777704163
165,imagenetv2-threshold0.7-format-val,resnext,0.03080000000000005,0.024878252421952796,0.0035956384854012036,-0.1318215789562851,9.549999679947518e-14,2.137464938639999e-05,0.4301394147586812,20.26364638664245,-0.0590974020042358,0.0034406513142213047,0.004421191866112402,0.02944729434887683,0.0413161509299278,0.028623453843351798
166,imagenetv2-threshold0.7-format-val,wide_resnet,0.029839999999999978,0.020146448958963115,-0.00810221024597832,-0.10485701463780073,2.8055999364007267e-12,2.3797934463699985e-05,0.24180520793914795,11.587947555389405,-0.04323239187534628,0.002177877506352899,0.005165811283930094,0.0199700904150677,0.0283448516845702,0.024940038871102965
167,imagenetsketch,resnet50,0.5099610335815763,0.17116686475198548,0.005949580061156506,-0.720400640743792,1.4454000062807948e-12,0.00010641691598241155,6.072213487659454,260.50071286048046,-0.5154044601778144,0.02528291130868081,0.021695943354502298,0.28971443514215267,0.36848211541083997,0.18295208576068092
168,imagenetv2-threshold0.7-format-val,densenet121,0.03934000000000004,0.02583442671649161,-0.006710243505671731,-0.10205529510396838,6.849899987504404e-12,3.302063238899992e-05,0.3774845552635213,17.784642669410687,-0.05296520128058679,0.0019990510509722004,0.007450880932222903,0.029021491754552153,0.038825176060199806,0.03372432475918352
169,imagenetv2-threshold0.7-format-val,googlenet,0.025479999999999947,0.033032205008529214,-0.002168431659719472,-0.17604504270012455,1.0850001452844538e-12,3.862359434010003e-05,0.5109389255046821,22.80365512428284,-0.05686555813337524,0.004364042437765697,0.008094764748345903,0.0296557623549929,0.0336128793525696,0.03678083052123582
170,imagenetv2-threshold0.7-format-val,mobilenet,0.03256000000000003,0.026662101344987754,0.0075526635951070065,-0.15352792731781495,-3.14320010991187e-12,2.159236945239998e-05,0.6404855535364113,27.31919333251949,-0.05180870537091398,0.0046529379892442935,0.004234735206861399,0.030048562770027765,0.03409882389783858,0.026882575887874183
171,imagenetv2-top-images-format-val,resnet50,-0.011230104947526298,0.004087946123023267,0.006987019973359293,-0.044496179853531714,5.693000324630271e-13,5.809790240100013e-06,-0.07941552902027382,-2.9544760725923425,0.006107196800866688,0.0010643856956701059,0.0010824743695191028,-0.0006886916368074036,0.0011268753681534932,0.003938059065801913
172,imagenetv2-top-images-format-val,resnet18,-0.03065588205897052,-0.01626083608014839,0.009090236051448597,0.07355095138000545,-5.800000237032865e-13,-1.8177608819899957e-05,-0.3154531704438668,-13.78678207921314,0.028118073253911025,-0.002141597973169901,-0.0037726645859463004,-0.015229441494182483,-0.023946018085639398,-0.0174144861861264
173,imagenetv2-top-images-format-val,resnet34,-0.028079390304847518,-0.012058147298867672,0.007957043557868582,0.0553626900765295,-3.418900145629733e-12,-1.4466713891600003e-05,-0.19320824963205752,-8.445280434450865,0.02205058383767411,-0.0015019124388163108,-0.0030380163547756855,-0.009354444880538049,-0.010253769828720408,-0.012463396932658632
174,imagenetv2-top-images-format-val,resnet101,-0.012766746626686643,-0.00922235260969928,0.008542901245268908,0.03905582285509146,-4.291599844594152e-12,-1.0633918478700015e-05,-0.15797780433426567,-7.309879142335717,0.01612069717306369,-0.0010271474077290788,-0.0022644921849036825,-0.009623982506142603,-0.014106721881032805,-0.010679696155548202
175,imagenetv2-top-images-format-val,resnet152,-0.018978950524737637,-0.009330217972246979,0.009756132331922907,0.03878104764883217,-3.1079000050587835e-12,-1.0752935147000033e-05,-0.16225559614778362,-7.27147142662011,0.017455916364014834,-0.000973351900833308,-0.002318618908040193,-0.0105830526715196,-0.013502996951074198,-0.01049643890952201
176,imagenetv2-top-images-format-val,vgg16,-0.020211934032983492,-0.0033652645629997924,0.004523788481764768,0.01725542987353157,-2.1500000130930674e-12,-3.095268508400027e-06,-0.08866049428674216,-3.4989527203440502,0.005943829184521521,-0.0006461485849109938,-0.0005449099904778071,-0.0024400210219746032,0.0010340978639368226,-0.001365022010869077
177,imagenetv2-top-images-format-val,vgg19,-0.016869685157421377,-0.005675346902065281,0.004720995433126485,0.025604608000528772,1.923300060879818e-12,-5.830547908600072e-06,-0.12591225192705835,-5.40559573979715,0.008654385317096391,-0.0008747988225499825,-0.0011523854203338985,-0.007048279053552209,-0.009628559697407085,-0.005669808423973244
178,imagenetv2-top-images-format-val,alexnet,-0.01478999500249878,-0.008140991584581259,0.0007730693052258042,0.04212855132756932,9.188999387788055e-13,-9.192169468999966e-06,-0.11824261175098272,-5.39817021865872,0.011299726893171269,-0.0013545420048554913,-0.0017700754803091912,-0.009655601835512284,-0.013563360300258231,-0.007936365381261301
179,imagenetv2-top-images-format-val,resnext,-0.009281209395302303,0.010117073481362315,0.009574216471148395,-0.07920295863043414,-5.987998725337507e-13,1.1760350482799991e-05,-0.007888722992721142,0.012853922119575145,-0.004605841391356891,0.002040873075612612,0.0022995352887665993,0.0013580554076066953,0.004594815127157301,0.010556123655439065
180,imagenetv2-top-images-format-val,wide_resnet,-0.007643608195902041,0.0005499380044329261,0.005541593529256705,-0.016418919605557303,1.895998549134026e-13,2.8572253433999627e-06,-0.05348319600522089,-2.2323460758279907,0.0033354550227747137,0.00020448668338871046,0.0005677615277350917,-0.0016951257562474176,-0.000594877671385198,0.0010375905027222299
181,imagenetv2-top-images-format-val,densenet121,-0.022376641679160425,-0.011063231437627552,0.008238621714355188,0.05376250574887431,-6.685299883124607e-12,-1.2810930650700094e-05,-0.1887414593751764,-8.187176418594277,0.019130970933880498,-0.0015541229052237204,-0.0026375491566175135,-0.008914524662980927,-0.011389600712034098,-0.011174914701352456
182,imagenetv2-top-images-format-val,googlenet,-0.031755232383808174,-0.014659842553546465,0.006183804912641533,0.07706811339174613,-1.319994460957652e-14,-1.5315730173999943e-05,-0.2769747266136058,-11.77318609729241,0.024778150391173037,-0.0024281481983220166,-0.0030447456448247923,-0.010811913434002562,-0.01726430955038971,-0.01437230054816585
183,imagenetv2-top-images-format-val,mobilenet,-0.026066186906546718,-0.004159189216883963,0.0030479083898450887,0.007837410839067971,-4.1154000780113664e-12,-1.3799126414000085e-06,-0.305443073668453,-12.005780370031971,0.015301077485964987,-0.0007162382726506045,-0.00028557014237100276,-0.013369572462784252,-0.016005912769606945,-0.00383420558999209
184,imagenetsketch,resnet18,0.4953045485449294,0.33515301574948386,0.011214491259977755,-1.7887263522849746,1.1190879993516756e-10,0.0003744277743705,5.8259056209465605,249.6396617635537,-0.5327997402421275,0.0527654935509414,0.0754624337681668,0.2725035876280386,0.3389725491765212,0.3478199855680119
185,imagenetsketch,resnet34,0.498422662946297,0.3143388620099241,-0.02359039788335432,-1.5918038385662316,1.3376549997876075e-10,0.00036451863951230003,5.185512132624908,226.40973491264788,-0.5285793025555986,0.0443791006609818,0.0752627306127912,0.26952768737005983,0.3355711907987566,0.3397380437066008
186,imagenetsketch,resnet101,0.5040655978463776,0.3161456462464518,-0.061389087986546687,-1.569968687596286,1.3431180018001754e-10,0.0003783604205163,4.911864749711295,217.098947771967,-0.5510410241545791,0.041653780822730524,0.07933554095596161,0.2586039334608299,0.3345382810590815,0.35225424814600786
187,imagenetsketch,resnet152,0.49778467548289485,0.30146925255440316,-0.06938510229071371,-1.4839403368060946,1.3050450000176572e-10,0.0003645216005002,4.546512283293339,203.14005928158417,-0.5317352220155078,0.0383558802837739,0.0769102561646574,0.25779129470667295,0.3351698196740092,0.34073721493625064
188,imagenetsketch,vgg16,0.5406041288243502,0.3395019790498912,0.010223746127487776,-1.7312510999570163,6.394520004650295e-11,0.00038777880927099996,5.771043453145392,249.38903565867463,-0.5623087869491521,0.0500093957894274,0.0793559512697674,0.28312599504163605,0.34842559894608693,0.35998009030178413
189,snow,resnet34,0.41994000000000004,0.3092808240409568,-0.0255973458321333,-1.5982137568457642,1.668581000365682e-10,0.0003600215723608,4.988944424262044,217.68409300918586,-0.5151460413736492,0.044524480030248004,0.07406061391379201,0.2539926941766777,0.3171941302633285,0.33214452018860713
190,snow,resnet101,0.39658,0.32375851643176756,-0.0729487246900597,-1.7101298633382531,1.7908630004295767e-10,0.00038225352242300003,5.058944082694051,220.38376152954106,-0.5465733061529879,0.04622258535533211,0.07913523054229982,0.25693880372284794,0.3242137158870697,0.35188845165701227
191,snow,resnet152,0.38716000000000006,0.2959279376620986,-0.07697471198656003,-1.4914229049303915,1.8160329988935187e-10,0.0003557034378694,4.533331340341572,200.63316972946177,-0.5194449109967956,0.03880586922599008,0.0747465206688869,0.2476038457144425,0.3153678615403175,0.33054848516815216
192,snow,vgg16,0.47553999999999996,0.37267227450478824,0.008689407046950481,-2.060936844817747,1.0221269989250936e-10,0.0004172609125272,6.388715330305104,271.23719476728434,-0.583845207267849,0.0608027766215615,0.08357594553448759,0.2865160622040617,0.3501099074196816,0.38142562794087614
193,snow,vgg19,0.48012,0.3909961770285852,0.009300499855531108,-2.1978228676606486,1.0393789995344349e-10,0.0004373868084067,6.635020567603114,280.86505363872527,-0.6088551480041197,0.06468152053788301,0.0874222946541556,0.29339917325325326,0.358375191192627,0.3980969505650168
194,snow,alexnet,0.43914,0.31245769559506337,0.09795429292133759,-1.8684790686191617,1.0153509998923893e-10,0.0003251295337255,5.987782424879068,245.75039744846345,-0.44148730106377276,0.05989684415660801,0.061994348525039905,0.23107030477239865,0.27332944370985035,0.2977597424304951
195,snow,resnext,0.28808,0.13908682372543962,-0.0119330612007644,-0.6200313474242778,2.253800011203788e-12,9.398281079499998e-05,3.942631836333277,173.31798314403534,-0.41712700444692347,0.01967685962827871,0.019393996530137403,0.2054341443232406,0.2670994759559632,0.1521384882778486
196,snow,wide_resnet,0.29391999999999996,0.20054590724650773,-0.06388297521557751,-0.988463678399853,-2.111800101109451e-12,0.00020636366147029996,3.2796742295455914,148.73524534366618,-0.4163186835389516,0.02576189306665211,0.04356266099994539,0.19702437905465287,0.261648116865158,0.2289267081661902
197,snow,densenet121,0.40118,0.2960636931270547,-0.030344850665532885,-1.5419706760291967,1.6913060015000259e-10,0.00034484094342509994,4.754237588691712,207.14242423175813,-0.49064053771339156,0.0427904872940201,0.0709330746787319,0.23963859397258003,0.3018644121861458,0.3182028834184499
198,snow,googlenet,0.39285999999999993,0.3098787031241134,0.035436834592379785,-1.8582120228612014,8.731100044345741e-12,0.0003207726324097,5.773352501683231,240.82385130420687,-0.45866477041608267,0.056239565033297995,0.0625805171322966,0.2474489588415577,0.2976464279842377,0.3051040745342609
199,snow,mobilenet,0.41631999999999997,0.20578824352936823,0.0948061559160622,-1.1646350254055573,2.686899964673972e-12,0.0001413683267235659,7.390299949913025,289.47130158674236,-0.39525032639131297,0.0426912377782446,0.02650789025364,0.2588300271348519,0.30289536188840865,0.1914774170371873
200,fog,resnet50,0.17706,0.08611434217698866,-0.011471605960154396,-0.3243668821711845,9.033999676805182e-13,5.46842013234e-05,3.0466786916160586,131.856408956604,-0.28583470106792397,0.010939038333315401,0.011534501404454299,0.15397981691077933,0.19626857542991638,0.0964991235636502
201,fog,resnet18,0.35974,0.31192360111381856,0.001578709932084088,-1.660399537827308,1.40413199947384e-10,0.0003505024043093,5.426385617980955,231.8346920364762,-0.49940913808239273,0.04866045349387449,0.0708895625629465,0.25344236908715,0.3126430968403816,0.3246695163828336
